"target_id","target_label","target_k","target_a","target_b","tau","query","method","mu_true","mu_hat","error","abs_error","sq_error"
1,"B1 (4,2)",1,5,2,0.316227766016838,96,"Tensor-pooled",0.0033304535936426,0.00903359229013483,0.00570313869649223,0.00570313869649223,3.2525790991427e-05
1,"B1 (4,2)",1,5,2,0.316227766016838,97,"Tensor-pooled",0.0250683162145257,0.0278520966381162,0.00278378042359047,0.00278378042359047,7.74943344676554e-06
1,"B1 (4,2)",1,5,2,0.316227766016838,98,"Tensor-pooled",-0.0287921021551645,-0.0215758274528817,0.00721627470228278,0.00721627470228278,5.20746205788065e-05
1,"B1 (4,2)",1,5,2,0.316227766016838,99,"Tensor-pooled",0.0335983972434506,0.0387026266663873,0.00510422942293668,0.00510422942293668,2.60531580019725e-05
1,"B1 (4,2)",1,5,2,0.316227766016838,100,"Tensor-pooled",-0.0295740532076742,-0.033634576644084,-0.00406052343640983,0.00406052343640983,1.64878505776335e-05
1,"B1 (4,2)",1,5,2,0.316227766016838,1,"Matrix-only",-0.00249296030973663,0.0120630219291458,0.0145559822388824,0.0145559822388824,0.00021187661893866
1,"B1 (4,2)",1,5,2,0.316227766016838,2,"Matrix-only",-0.0173598593333982,-0.00971279334524907,0.00764706598814917,0.00764706598814917,5.84776182271079e-05
1,"B1 (4,2)",1,5,2,0.316227766016838,3,"Matrix-only",0.02788975592185,0.0188531883225892,-0.00903656759926084,0.00903656759926084,8.16595539760109e-05
1,"B1 (4,2)",1,5,2,0.316227766016838,4,"Matrix-only",0.040091601113856,0.0479447955814989,0.00785319446764289,0.00785319446764289,6.16726633466169e-05
1,"B1 (4,2)",1,5,2,0.316227766016838,5,"Matrix-only",-0.00238074930985353,-0.00581945753940492,-0.00343870822955139,0.00343870822955139,1.18247142879844e-05
1,"B1 (4,2)",1,5,2,0.316227766016838,6,"Matrix-only",0.020405354045957,0.0240512862811069,0.0036459322351499,0.0036459322351499,1.32928218633052e-05
1,"B1 (4,2)",1,5,2,0.316227766016838,7,"Matrix-only",-0.00228838026175216,0.0136758639181993,0.0159642441799515,0.0159642441799515,0.000254857092237115
1,"B1 (4,2)",1,5,2,0.316227766016838,8,"Matrix-only",0.0235521103938782,-0.0119875819973037,-0.0355396923911819,0.0355396923911819,0.00126306973525983
1,"B1 (4,2)",1,5,2,0.316227766016838,9,"Matrix-only",-0.0224046477740989,-0.0331819988885225,-0.0107773511144236,0.0107773511144236,0.000116151297043567
1,"B1 (4,2)",1,5,2,0.316227766016838,10,"Matrix-only",0.0103816833650346,0.00486784284883362,-0.00551384051620098,0.00551384051620098,3.04024372380994e-05
1,"B1 (4,2)",1,5,2,0.316227766016838,11,"Matrix-only",-0.0199032442822011,-0.0063721394488102,0.0135311048333909,0.0135311048333909,0.000183090798012215
1,"B1 (4,2)",1,5,2,0.316227766016838,12,"Matrix-only",-0.0249247654996019,0.00244925449442675,0.0273740199940287,0.0273740199940287,0.000749336970633482
1,"B1 (4,2)",1,5,2,0.316227766016838,13,"Matrix-only",-0.0146776771487811,-0.0111596609209902,0.00351801622779092,0.00351801622779092,1.23764381790003e-05
1,"B1 (4,2)",1,5,2,0.316227766016838,14,"Matrix-only",0.0240625235334325,0.0289042898173846,0.00484176628395209,0.00484176628395209,2.34427007484152e-05
1,"B1 (4,2)",1,5,2,0.316227766016838,15,"Matrix-only",-0.000407753077406233,-0.0140754671810038,-0.0136677141035975,0.0136677141035975,0.000186806408817679
1,"B1 (4,2)",1,5,2,0.316227766016838,16,"Matrix-only",-0.0240280341475109,-0.0238919813287809,0.000136052818729943,0.000136052818729943,1.85103694843626e-08
1,"B1 (4,2)",1,5,2,0.316227766016838,17,"Matrix-only",0.0419888625251289,0.0449511314945314,0.00296226896940247,0.00296226896940247,8.77503744708478e-06
1,"B1 (4,2)",1,5,2,0.316227766016838,18,"Matrix-only",0.0159723615470893,0.0253759781002493,0.00940361655315994,0.00940361655315994,8.84280042788637e-05
1,"B1 (4,2)",1,5,2,0.316227766016838,19,"Matrix-only",-0.00461725642660553,0.000407926382505221,0.00502518280911075,0.00502518280911075,2.52524622649822e-05
1,"B1 (4,2)",1,5,2,0.316227766016838,20,"Matrix-only",0.010832527669902,0.00784123311512775,-0.00299129455477421,0.00299129455477421,8.94784311342187e-06
1,"B1 (4,2)",1,5,2,0.316227766016838,21,"Matrix-only",-0.121589230863821,-0.107680955122052,0.0139082757417688,0.0139082757417688,0.000193440134109076
1,"B1 (4,2)",1,5,2,0.316227766016838,22,"Matrix-only",-0.00236576001018693,-0.000380119029093762,0.00198564098109317,0.00198564098109317,3.94277010579663e-06
1,"B1 (4,2)",1,5,2,0.316227766016838,23,"Matrix-only",-0.0237029433344623,-0.010631998733243,0.0130709446012193,0.0130709446012193,0.000170849592768143
1,"B1 (4,2)",1,5,2,0.316227766016838,24,"Matrix-only",-0.00453536144031909,-0.000481868744121562,0.00405349269619753,0.00405349269619753,1.64308030381267e-05
1,"B1 (4,2)",1,5,2,0.316227766016838,25,"Matrix-only",-0.0490078790437524,-0.0183437659036642,0.0306641131400882,0.0306641131400882,0.000940287834668129
1,"B1 (4,2)",1,5,2,0.316227766016838,26,"Matrix-only",0.0780130557921778,0.0511587131074159,-0.0268543426847618,0.0268543426847618,0.00072115572103062
1,"B1 (4,2)",1,5,2,0.316227766016838,27,"Matrix-only",0.0427552645026609,0.0609650057045526,0.0182097412018917,0.0182097412018917,0.000331594674639872
